1 0.1152065 0.0327285
2 0.2084725 0.033096
4 0.2116015 0.033128
8 0.211854 0.034061
12 0.210275 0.034056
16 0.212033 0.0339796
20 0.21137033 0.03378133
24 0.21386667 0.033707
28 0.210425 0.033757333
32 0.21150067 0.033986
